"Time (EpSec)","Range (km)"
1737498.000,901.832578
1737508.000,930.937738
1737518.000,964.370566
1737528.000,1001.694849
1737538.000,1042.489294
1737548.000,1086.359270
1737558.000,1132.943451
1737568.000,1181.916537
1737578.000,1232.989230
1737588.000,1285.906467
1737598.000,1340.444685
1737608.000,1396.408650
1737609.023,1402.207817
1778037.323,1402.211934
1778047.000,1347.731786
1778057.000,1292.801117
1778067.000,1239.448308
1778077.000,1187.891869
1778087.000,1138.381552
1778097.000,1091.201297
1778107.000,1046.671337
1778117.000,1005.148724
1778127.000,967.025290
1778137.000,932.721863
1778147.000,902.677490
1778157.000,877.332743
1778167.000,857.106946
1778177.000,842.370611
1778187.000,833.416031
1778197.000,830.430645
1778207.000,833.478311
1778217.000,842.492618
1778227.000,857.283783
1778237.000,877.557576
1778247.000,902.942038
1778257.000,933.016889
1778267.000,967.341055
1778277.000,1005.475341
1778287.000,1046.999038
1778297.000,1091.520584
1778307.000,1138.683310
1778317.000,1188.167404
1778327.000,1239.689350
1778337.000,1292.999806
1778347.000,1347.880641
1778357.000,1404.141647
1778358.555,1413.002940
1822177.438,1411.311913
1822187.000,1372.012184
1822197.000,1333.271643
1822207.000,1297.163130
1822217.000,1263.917171
1822227.000,1233.769801
1822237.000,1206.957488
1822247.000,1183.710766
1822257.000,1164.246723
1822267.000,1148.760706
1822277.000,1137.417805
1822287.000,1130.344926
1822297.000,1127.624073
1822307.000,1129.287882
1822317.000,1135.317770
1822327.000,1145.645011
1822337.000,1160.154587
1822347.000,1178.691335
1822357.000,1201.067634
1822367.000,1227.071895
1822377.000,1256.476893
1822387.000,1289.047567
1822397.000,1324.547704
1822407.000,1362.745355
1822416.932,1403.133892
1862898.504,1403.285511
1862908.000,1352.011592
1862918.000,1299.575830
1862928.000,1248.944669
1862938.000,1200.352438
1862948.000,1154.062423
1862958.000,1110.368019
1862968.000,1069.592485
1862978.000,1032.086581
1862988.000,998.223268
1862998.000,968.388650
1863008.000,942.968593
1863018.000,922.331064
1863028.000,906.804938
1863038.000,896.657467
1863048.000,892.073288
1863058.000,893.138506
1863068.000,899.832853
1863078.000,912.031590
1863088.000,929.516617
1863098.000,951.994740
1863108.000,979.119652
1863118.000,1010.514260
1863128.000,1045.790708
1863138.000,1084.566478
1863148.000,1126.476116
1863158.000,1171.178762
1863168.000,1218.362259
1863178.000,1267.744617
1863188.000,1319.073652
1863198.000,1372.125463
1863205.583,1413.380222
1913018.500,1412.829274
1913028.000,1375.913170
1913038.000,1339.615968
1913048.000,1306.164137
1913058.000,1275.785198
1913068.000,1248.706751
1913078.000,1225.150568
1913088.000,1205.325664
1913098.000,1189.420670
1913108.000,1177.596020
1913118.000,1169.976520
1913128.000,1166.645200
1913138.000,1167.638899
1913148.000,1172.946276
1913158.000,1182.508423
1913168.000,1196.222019
1913178.000,1213.944639
1913188.000,1235.501620
1913198.000,1260.693678
1913208.000,1289.304806
1913218.000,1321.109570
1913228.000,1355.879601
1913238.000,1393.388981
1913241.125,1405.635751
1947815.841,1406.354146
1947825.000,1376.311501
1947835.000,1346.322139
1947845.000,1319.467293
1947855.000,1295.945217
1947865.000,1275.943226
1947875.000,1259.631594
1947885.000,1247.157271
1947895.000,1238.637900
1947905.000,1234.156618
1947915.000,1233.758241
1947925.000,1237.447024
1947935.000,1245.186509
1947945.000,1256.901286
1947955.000,1272.480543
1947965.000,1291.783020
1947975.000,1314.642872
1947985.000,1340.875918
1947995.000,1370.285851
1948005.000,1402.669897
1948007.881,1412.521956
1997831.176,1413.405042
1997841.000,1358.733384
1997851.000,1304.513548
1997861.000,1251.933956
1997871.000,1201.216376
1997881.000,1152.612775
1997891.000,1106.407684
1997901.000,1062.919550
1997911.000,1022.500384
1997921.000,985.532775
1997931.000,952.423215
1997941.000,923.590750
1997951.000,899.450299
1997961.000,880.390868
1997971.000,866.750059
1997981.000,858.787829
1997991.000,856.663592
1998001.000,860.420997
1998011.000,869.983576
1998021.000,885.162329
1998031.000,905.673439
1998041.000,931.162550
1998051.000,961.231165
1998061.000,995.461342
1998071.000,1033.436165
1998081.000,1074.754887
1998091.000,1119.042955
1998101.000,1165.957522
1998111.000,1215.189615
1998121.000,1266.463933
1998131.000,1319.537151
1998141.000,1374.195382
1998146.162,1402.969190
2038610.803,1402.792733
2038620.000,1361.452675
2038630.000,1318.628196
2038640.000,1278.235808
2038650.000,1240.517039
2038660.000,1205.726426
2038670.000,1174.127514
2038680.000,1145.987178
2038690.000,1121.568176
2038700.000,1101.120057
2038710.000,1084.868862
2038720.000,1073.006250
2038730.000,1065.679264
2038740.000,1062.981648
2038750.000,1064.948022
2038760.000,1071.551639
2038770.000,1082.706085
2038780.000,1098.270684
2038790.000,1118.058748
2038800.000,1141.847813
2038810.000,1169.390412
2038820.000,1200.424521
2038830.000,1234.682863
2038840.000,1271.900599
2038850.000,1311.821254
2038860.000,1354.200936
2038870.000,1398.811062
2038872.811,1411.722727
2082683.958,1412.839326
2082693.000,1362.707801
2082703.000,1308.626166
2082713.000,1256.156284
2082723.000,1205.515299
2082733.000,1156.949870
2082743.000,1110.738538
2082753.000,1067.193147
2082763.000,1026.658674
2082773.000,989.510556
2082783.000,956.148532
2082793.000,926.985993
2082803.000,902.434176
2082813.000,882.881327
2082823.000,868.667977
2082833.000,860.061180
2082843.000,857.231478
2082853.000,860.236883
2082863.000,869.017203
2082873.000,883.399989
2082883.000,903.116712
2082893.000,927.825920
2082903.000,957.139037
2082913.000,990.644962
2082923.000,1027.930831
2082933.000,1068.597690
2082943.000,1112.271037
2082953.000,1158.606884
2082963.000,1207.294364
2082973.000,1258.055867
2082983.000,1310.645587
2082993.000,1364.847146
2082999.739,1402.188453
2123429.095,1402.255181
2123439.000,1345.943801
2123449.000,1290.432560
2123459.000,1236.454664
2123469.000,1184.225827
2123479.000,1133.993547
2123489.000,1086.040443
2123499.000,1040.686877
2123509.000,998.292131
2123519.000,959.253124
2123529.000,923.999400
2123539.000,892.983011
2123549.000,866.662112
2123559.000,845.477854
2123569.000,829.825606
2123579.000,820.023432
2123589.000,816.282651
2123599.000,818.686216
2123609.000,827.179759
2123619.000,841.577444
2123629.000,861.581260
2123639.000,886.809272
2123649.000,916.827158
2123659.000,951.177905
2123669.000,989.406265
2123679.000,1031.076599
2123689.000,1075.784236
2123699.000,1123.161478
2123709.000,1172.879549
2123719.000,1224.647840
2123729.000,1278.211529
2123739.000,1333.348339
2123749.000,1389.864989
2123753.051,1413.113079
2167580.944,1410.927917
2167590.000,1377.356294
2167600.000,1342.789398
2167610.000,1311.056084
2167620.000,1282.371162
2167630.000,1256.947448
2167640.000,1234.990097
2167650.000,1216.690136
2167660.000,1202.217527
2167670.000,1191.714222
2167680.000,1185.287790
2167690.000,1183.006311
2167700.000,1184.894854
2167710.000,1190.934261
2167720.000,1201.062140
2167730.000,1215.176042
2167740.000,1233.138440
2167750.000,1254.782986
2167760.000,1279.921381
2167770.000,1308.350399
2167780.000,1339.858348
2167790.000,1374.230887
2167797.961,1403.501682
2208296.470,1403.560166
2208306.000,1353.535394
2208316.000,1302.724627
2208326.000,1253.848492
2208336.000,1207.147788
2208346.000,1162.890157
2208356.000,1121.370125
2208366.000,1082.907518
2208376.000,1047.843589
2208386.000,1016.534198
2208396.000,989.339510
2208406.000,966.610013
2208416.000,948.669342
2208426.000,935.794997
2208436.000,928.199264
2208446.000,926.012891
2208456.000,929.274290
2208466.000,937.926253
2208476.000,951.820848
2208486.000,970.731445
2208496.000,994.369852
2208506.000,1022.405646
2208516.000,1054.485133
2208526.000,1090.248001
2208536.000,1129.340573
2208546.000,1171.425388
2208556.000,1216.187403
2208566.000,1263.337339
2208576.000,1312.612907
2208586.000,1363.778508
2208595.391,1413.359289
2258402.889,1413.000439
2258412.000,1374.210203
2258422.000,1333.934399
2258432.000,1296.286532
2258442.000,1261.506131
2258452.000,1229.840379
2258462.000,1201.539053
2258472.000,1176.847997
2258482.000,1156.001229
2258492.000,1139.212009
2258502.000,1126.663478
2258512.000,1118.499579
2258522.000,1114.817374
2258532.000,1115.661452
2258542.000,1121.021294
2258552.000,1130.831897
2258562.000,1144.977579
2258572.000,1163.298473
2258582.000,1185.598821
2258592.000,1211.656317
2258602.000,1241.231353
2258612.000,1274.075622
2258622.000,1309.939524
2258632.000,1348.578143
2258642.000,1389.755756
2258645.596,1405.142572
2293226.315,1407.046399
2293236.000,1380.966012
2293246.000,1357.161920
2293256.000,1336.704354
2293266.000,1319.751601
2293276.000,1306.442351
2293286.000,1296.890610
2293296.000,1291.181162
2293306.000,1289.366007
2293316.000,1291.462063
2293326.000,1297.450475
2293336.000,1307.277377
2293346.000,1320.856310
2293356.000,1338.071846
2293366.000,1358.784164
2293376.000,1382.834160
2293386.000,1410.048712
2293386.742,1412.189814
2343222.477,1413.384748
2343232.000,1359.578998
2343242.000,1304.412505
2343252.000,1250.800154
2343262.000,1198.956983
2343272.000,1149.128799
2343282.000,1101.595169
2343292.000,1056.671629
2343302.000,1014.710424
2343312.000,976.098842
2343322.000,941.253957
2343332.000,910.612587
2343342.000,884.615450
2343352.000,863.685267
2343362.000,848.199863
2343372.000,838.462971
2343382.000,834.677130
2343392.000,836.923764
2343402.000,845.154763
2343412.000,859.197479
2343422.000,878.772059
2343432.000,903.517156
2343442.000,933.019049
2343452.000,966.839477
2343462.000,1004.538981
2343472.000,1045.694334
2343482.000,1089.909978
2343492.000,1136.824436
2343502.000,1186.112767
2343512.000,1237.486355
2343522.000,1290.690997
2343532.000,1345.504066
2343542.000,1401.731278
2343542.182,1402.766219
2383995.868,1402.583780
2384005.000,1358.980723
2384015.000,1313.169925
2384025.000,1269.603279
2384035.000,1228.523929
2384045.000,1190.193499
2384055.000,1154.889429
2384065.000,1122.900520
2384075.000,1094.520379
2384085.000,1070.038640
2384095.000,1049.730081
2384105.000,1033.842115
2384115.000,1022.581779
2384125.000,1016.103349
2384135.000,1014.498317
2384145.000,1017.789077
2384155.000,1025.927328
2384165.000,1038.797451
2384175.000,1056.224265
2384185.000,1077.984151
2384195.000,1103.817788
2384205.000,1133.443163
2384215.000,1166.567570
2384225.000,1202.897778
2384235.000,1242.148023
2384245.000,1284.045770
2384255.000,1328.335488
2384265.000,1374.780769
2384272.727,1412.006892
2428079.959,1412.684623
2428089.000,1363.647727
2428099.000,1310.854772
2428109.000,1259.773780
2428119.000,1210.628010
2428129.000,1163.669016
2428139.000,1119.178188
2428149.000,1077.467137
2428159.000,1038.876254
2428169.000,1003.770631
2428179.000,972.532517
2428189.000,945.549600
2428199.000,923.198893
2428209.000,905.826617
2428219.000,893.725831
2428229.000,887.114377
2428239.000,886.116605
2428249.000,890.752216
2428259.000,900.934491
2428269.000,916.478176
2428279.000,937.115552
2428289.000,962.517510
2428299.000,992.316179
2428309.000,1026.126082
2428319.000,1063.561799
2428329.000,1104.251304
2428339.000,1147.844928
2428349.000,1194.020614
2428359.000,1242.486218
2428369.000,1292.979703
2428379.000,1345.267952
2428389.000,1399.144758
2428389.561,1402.208372
2468821.689,1402.329883
2468831.000,1349.083478
2468841.000,1293.170998
2468851.000,1238.755873
2468861.000,1186.050347
2468871.000,1135.298467
2468881.000,1086.779642
2468891.000,1040.811595
2468901.000,997.752008
2468911.000,957.997832
2468921.000,921.981004
2468931.000,890.159083
2468941.000,862.999499
2468951.000,840.956785
2468961.000,824.443518
2468971.000,813.797771
2468981.000,809.251850
2468991.000,810.908368
2469001.000,818.729019
2469011.000,832.538781
2469021.000,852.044544
2469031.000,876.863740
2469041.000,906.557006
2469051.000,940.659338
2469061.000,978.705975
2469071.000,1020.251388
2469081.000,1064.881443
2469091.000,1112.219873
2469101.000,1161.930432
2469111.000,1213.716191
2469121.000,1267.317079
2469131.000,1322.506534
2469141.000,1379.087811
2469146.926,1413.205088
2512987.012,1410.446788
2512997.000,1378.556629
2513007.000,1349.502718
2513017.000,1323.517690
2513027.000,1300.789269
2513037.000,1281.494173
2513047.000,1265.792469
2513057.000,1253.821810
2513067.000,1245.691994
2513077.000,1241.480265
2513087.000,1241.227904
2513097.000,1244.938232
2513107.000,1252.576522
2513117.000,1264.071628
2513127.000,1279.319220
2513137.000,1298.186301
2513147.000,1320.516560
2513157.000,1346.136103
2513167.000,1374.859127
2513176.227,1403.950066
2553695.394,1403.865521
2553705.000,1355.197151
2553715.000,1306.361812
2553725.000,1259.611856
2553735.000,1215.193555
2553745.000,1173.377020
2553755.000,1134.454967
2553765.000,1098.739661
2553775.000,1066.557533
2553785.000,1038.240988
2553795.000,1014.117222
2553805.000,994.494219
2553815.000,979.644804
2553825.000,969.790006
2553835.000,965.084004
2553845.000,965.602655
2553855.000,971.337580
2553865.000,982.196816
2553875.000,998.011979
2553885.000,1018.550557
2553895.000,1043.531513
2553905.000,1072.641871
2553915.000,1105.552406
2553925.000,1141.931131
2553935.000,1181.453882
2553945.000,1223.811927
2553955.000,1268.716866
2553965.000,1315.903261
2553975.000,1365.129589
2553984.452,1413.338506
2603788.730,1413.134283
2603798.000,1370.810633
2603808.000,1327.280978
2603818.000,1286.183857
2603828.000,1247.764343
2603838.000,1212.281401
2603848.000,1180.003976
2603858.000,1151.205342
2603868.000,1126.155609
2603878.000,1105.112478
2603888.000,1088.310659
2603898.000,1075.950607
2603908.000,1068.187775
2603918.000,1065.123403
2603928.000,1066.798165
2603938.000,1073.189527
2603948.000,1084.213218
2603958.000,1099.728587
2603968.000,1119.547030
2603978.000,1143.442528
2603988.000,1171.162816
2603998.000,1202.440268
2604008.000,1237.001580
2604018.000,1274.575801
2604028.000,1314.900512
2604038.000,1357.726226
2604048.000,1402.819208
2604048.404,1404.687659
2638642.563,1407.915634
2638652.000,1389.850689
2638662.000,1374.013818
2638672.000,1361.697000
2638682.000,1352.998109
2638692.000,1347.988509
2638702.000,1346.710273
2638712.000,1349.174485
2638722.000,1355.360788
2638732.000,1365.218210
2638742.000,1378.667266
2638752.000,1395.602944
2638760.047,1411.677732
2644641.060,1405.806400
2644651.000,1393.750841
2644661.000,1385.044610
2644671.000,1379.836106
2644681.000,1378.164645
2644691.000,1380.042349
2644701.000,1385.453672
2644711.000,1394.355981
2644721.000,1406.681138
2644722.347,1408.598198
2688614.397,1413.347136
2688624.000,1358.558901
2688634.000,1302.794878
2688644.000,1248.530162
2688654.000,1195.975514
2688664.000,1145.372825
2688674.000,1096.998501
2688684.000,1051.166226
2688694.000,1008.228426
2688704.000,968.575476
2688714.000,932.631418
2688724.000,900.844836
2688734.000,873.673642
2688744.000,851.563206
2688754.000,834.918541
2688764.000,824.073121
2688774.000,819.258832
2688784.000,820.582688
2688794.000,828.015418
2688804.000,841.394634
2688814.000,860.441851
2688824.000,884.789344
2688834.000,914.011338
2688844.000,947.654193
2688854.000,985.261867
2688864.000,1026.394948
2688874.000,1070.643108
2688884.000,1117.632032
2688894.000,1167.026017
2688904.000,1218.527675
2688914.000,1271.875815
2688924.000,1326.842345
2688934.000,1383.228774
2688937.386,1402.613482
2729382.265,1402.437320
2729392.000,1353.714596
2729402.000,1305.512500
2729412.000,1259.398420
2729422.000,1215.614739
2729432.000,1174.426556
2729442.000,1136.120295
2729452.000,1101.000530
2729462.000,1069.384578
2729472.000,1041.594430
2729482.000,1017.945883
2729492.000,998.735095
2729502.000,984.223311
2729512.000,974.621284
2729522.000,970.075075
2729532.000,970.655413
2729542.000,976.352283
2729552.000,987.075687
2729562.000,1002.662392
2729572.000,1022.887663
2729582.000,1047.479927
2729592.000,1076.136490
2729602.000,1108.538456
2729612.000,1144.363615
2729622.000,1183.296655
2729632.000,1225.036566
2729642.000,1269.301491
2729652.000,1315.831374
2729662.000,1364.389075
2729671.509,1412.247527
2773476.717,1412.506686
2773486.000,1363.572736
2773496.000,1312.442247
2773506.000,1263.151662
2773516.000,1215.931114
2773526.000,1171.037180
2773536.000,1128.753383
2773546.000,1089.389290
2773556.000,1053.277566
2773566.000,1020.768341
2773576.000,992.220253
2773586.000,967.987847
2773596.000,948.405531
2773606.000,933.768885
2773616.000,924.315306
2773626.000,920.206384
2773636.000,921.514844
2773646.000,928.218396
2773656.000,940.201695
2773666.000,957.265924
2773676.000,979.144374
2773686.000,1005.521224
2773696.000,1036.050849
2773706.000,1070.375412
2773716.000,1108.139352
2773726.000,1149.000264
2773736.000,1192.636184
2773746.000,1238.749902
2773756.000,1287.070846
2773766.000,1337.355264
2773776.000,1389.385239
2773778.431,1402.276090
2814215.088,1402.435653
2814225.000,1345.763390
2814235.000,1289.909207
2814245.000,1235.565194
2814255.000,1182.945681
2814265.000,1132.297082
2814275.000,1083.901441
2814285.000,1038.079342
2814295.000,995.191443
2814305.000,955.637608
2814315.000,919.852345
2814325.000,888.295058
2814335.000,861.433830
2814345.000,839.722162
2814355.000,823.569516
2814365.000,813.308604
2814375.000,809.164336
2814385.000,811.230511
2814395.000,819.459519
2814405.000,833.667588
2814415.000,853.554272
2814425.000,878.731611
2814435.000,908.756939
2814445.000,943.163851
2814455.000,981.487704
2814465.000,1023.284172
2814475.000,1068.141005
2814485.000,1115.684160
2814495.000,1165.579726
2814505.000,1217.533055
2814515.000,1271.286214
2814525.000,1326.614582
2814535.000,1383.323146
2814540.197,1413.280046
2858397.092,1409.821826
2858407.000,1384.561027
2858417.000,1362.169914
2858427.000,1343.054992
2858437.000,1327.360837
2858447.000,1315.212562
2858457.000,1306.711319
2858467.000,1301.930404
2858477.000,1300.912267
2858487.000,1303.666731
2858497.000,1310.170631
2858507.000,1320.368736
2858517.000,1334.176116
2858527.000,1351.481538
2858537.000,1372.151656
2858547.000,1396.035653
2858550.289,1404.566645
2899095.357,1404.210680
2899105.000,1357.454252
2899115.000,1310.957949
2899125.000,1266.714703
2899135.000,1224.973968
2899145.000,1186.004996
2899155.000,1150.094240
2899165.000,1117.540853
2899175.000,1088.649952
2899185.000,1063.723456
2899195.000,1043.048590
2899205.000,1026.884691
2899215.000,1015.449133
2899225.000,1008.904106
2899235.000,1007.345781
2899245.000,1010.797494
2899255.000,1019.208064
2899265.000,1032.455470
2899275.000,1050.355387
2899285.000,1072.673064
2899295.000,1099.137110
2899305.000,1129.453342
2899315.000,1163.317470
2899325.000,1200.425734
2899335.000,1240.483151
2899345.000,1283.209377
2899355.000,1328.342436
2899365.000,1375.640736
2899372.675,1413.271993
2949175.740,1413.247585
2949185.000,1368.528883
2949195.000,1322.187078
2949205.000,1278.091218
2949215.000,1236.486717
2949225.000,1197.638042
2949235.000,1161.826131
2949245.000,1129.344005
2949255.000,1100.490234
2949265.000,1075.560115
2949275.000,1054.834665
2949285.000,1038.567890
2949295.000,1026.973438
2949305.000,1020.211825
2949315.000,1018.379969
2949325.000,1021.504483
2949335.000,1029.539785
2949345.000,1042.371331
2949355.000,1059.823388
2949365.000,1081.670337
2949375.000,1107.649688
2949385.000,1137.475428
2949395.000,1170.850345
2949405.000,1207.476506
2949415.000,1247.063468
2949425.000,1289.334229
2949435.000,1334.029112
2949445.000,1380.907892
2949449.836,1404.295022
2984079.699,1409.459881
2984089.000,1405.815251
2984099.000,1405.351273
2984109.000,1408.470306
2984112.674,1410.512385
2990002.489,1404.745364
2990012.000,1382.839956
2990022.000,1362.944130
2990032.000,1346.403517
2990042.000,1333.343940
2990052.000,1323.868968
2990062.000,1318.056051
2990072.000,1315.953449
2990082.000,1317.578246
2990092.000,1322.915642
2990102.000,1331.919494
2990112.000,1344.514291
2990122.000,1360.598075
2990132.000,1380.046266
2990142.000,1402.715991
2990144.808,1409.640404
3034006.920,1413.292899
3034016.000,1361.190786
3034026.000,1305.032600
3034036.000,1250.331286
3034046.000,1197.293304
3034056.000,1146.156164
3034066.000,1097.192045
3034076.000,1050.710904
3034086.000,1007.062440
3034096.000,966.635959
3034106.000,929.856911
3034116.000,897.178662
3034126.000,869.068114
3034136.000,845.984366
3034146.000,828.350818
3034156.000,816.523057
3034166.000,810.756945
3034176.000,811.182795
3034186.000,817.791280
3034196.000,830.434469
3034206.000,848.841763
3034216.000,872.646875
3034226.000,901.420086
3034236.000,934.700006
3034246.000,972.020674
3034256.000,1012.931962
3034266.000,1057.013048
3034276.000,1103.879951
3034286.000,1153.188449
3034296.000,1204.633880
3034306.000,1257.948974
3034316.000,1312.900651
3034326.000,1369.286373
3034331.781,1402.469795
3074769.833,1402.322151
3074779.000,1354.594542
3074789.000,1304.178723
3074799.000,1255.686668
3074809.000,1209.354900
3074819.000,1165.445893
3074829.000,1124.248045
3074839.000,1086.074067
3074849.000,1051.257175
3074859.000,1020.144479
3074869.000,993.087048
3074879.000,970.426513
3074889.000,952.478552
3074899.000,939.514547
3074909.000,931.743232
3074919.000,929.294970
3074929.000,932.211189
3074939.000,940.440902
3074949.000,953.844907
3074959.000,972.207026
3074969.000,995.250171
3074979.000,1022.654799
3074989.000,1054.077196
3074999.000,1089.165697
3075009.000,1127.573772
3075019.000,1168.969619
3075029.000,1213.042448
3075039.000,1259.506097
3075049.000,1308.100415
3075059.000,1358.591182
3075069.000,1410.769006
3075069.315,1412.435278
3118874.306,1412.302639
3118884.000,1363.028753
3118894.000,1313.956153
3118904.000,1266.876748
3118914.000,1222.027051
3118924.000,1179.667286
3118934.000,1140.080638
3118944.000,1103.570873
3118954.000,1070.457818
3118964.000,1041.070205
3118974.000,1015.735582
3118984.000,994.767326
3118994.000,978.449391
3119004.000,967.019851
3119014.000,960.655293
3119024.000,959.458032
3119034.000,963.448272
3119044.000,972.562519
3119054.000,986.658599
3119064.000,1005.526264
3119074.000,1028.901784
3119084.000,1056.484228
3119094.000,1087.951462
3119104.000,1122.974331
3119114.000,1161.228143
3119124.000,1202.401185
3119134.000,1246.200460
3119144.000,1292.354980
3119154.000,1340.617251
3119164.000,1390.763361
3119166.273,1402.404329
3159609.284,1402.572156
3159619.000,1347.245259
3159629.000,1291.626252
3159639.000,1237.539327
3159649.000,1185.200459
3159659.000,1134.857520
3159669.000,1086.793654
3159679.000,1041.329944
3159689.000,998.826636
3159699.000,959.681900
3159709.000,924.326866
3159719.000,893.215506
3159729.000,866.808198
3159739.000,845.548543
3159749.000,829.834381
3159759.000,819.986049
3159769.000,816.216678
3159779.000,818.610331
3159789.000,827.112906
3159799.000,841.538011
3159809.000,861.586347
3159819.000,886.874195
3159829.000,916.965195
3159839.000,951.400247
3159849.000,989.722140
3159859.000,1031.493476
3159869.000,1076.308092
3159879.000,1123.797049
3159889.000,1173.630567
3159899.000,1225.517245
3159909.000,1279.201640
3159919.000,1334.460995
3159929.000,1391.101662
3159932.867,1413.338232
3203815.452,1408.921127
3203825.000,1393.439334
3203835.000,1380.503909
3203845.000,1371.018504
3203855.000,1365.057001
3203865.000,1362.667222
3203875.000,1363.869119
3203885.000,1368.654006
3203895.000,1376.984917
3203905.000,1388.798015
3203915.000,1404.005047
3203915.863,1405.472571
3209793.540,1411.496945
3209803.000,1395.199015
3209813.000,1381.316646
3209823.000,1370.975481
3209833.000,1364.256889
3209843.000,1361.214932
3209853.000,1361.874252
3209863.000,1366.229076
3209873.000,1374.243450
3209883.000,1385.852674
3209893.000,1400.965734
3209897.123,1408.190468
3244496.479,1404.583063
3244506.000,1360.848315
3244516.000,1317.065797
3244526.000,1275.715766
3244536.000,1237.047162
3244546.000,1201.323613
3244556.000,1168.819504
3244566.000,1139.814223
3244576.000,1114.584470
3244586.000,1093.394695
3244596.000,1076.486068
3244606.000,1064.064808
3244616.000,1056.290777
3244626.000,1053.267911
3244636.000,1055.037536
3244646.000,1061.575637
3244656.000,1072.794457
3244666.000,1088.548185
3244676.000,1108.641957
3244686.000,1132.842795
3244696.000,1160.891387
3244706.000,1192.513367
3244716.000,1227.429315
3244726.000,1265.362964
3244736.000,1306.047459
3244746.000,1349.229747
3244756.000,1394.673340
3244759.943,1413.166184
3294563.739,1413.313410
3294573.000,1366.524629
3294583.000,1317.793528
3294593.000,1271.137609
3294603.000,1226.799120
3294613.000,1185.043392
3294623.000,1146.157605
3294633.000,1110.447820
3294643.000,1078.233766
3294653.000,1049.840995
3294663.000,1025.590167
3294673.000,1005.783684
3294683.000,990.690341
3294693.000,980.529480
3294703.000,975.456342
3294713.000,975.550813
3294723.000,980.811330
3294733.000,991.155010
3294743.000,1006.423923
3294753.000,1026.396575
3294763.000,1050.802568
3294773.000,1079.338522
3294783.000,1111.683328
3294793.000,1147.511444
3294803.000,1186.503492
3294813.000,1228.354024
3294823.000,1272.776582
3294833.000,1319.506674
3294843.000,1368.302899
3294850.074,1403.950204
3335375.068,1404.097098
3335385.000,1374.323623
3335395.000,1347.318884
3335405.000,1323.481853
3335415.000,1302.988213
3335425.000,1285.999235
3335435.000,1272.656290
3335445.000,1263.075521
3335455.000,1257.343093
3335465.000,1255.511463
3335475.000,1257.596944
3335485.000,1263.579031
3335495.000,1273.401265
3335505.000,1286.973780
3335515.000,1304.177160
3335525.000,1324.867265
3335535.000,1348.880605
3335545.000,1376.039820
3335555.000,1406.158956
3335556.304,1410.294724
3379400.041,1413.222290
3379410.000,1356.095845
3379420.000,1300.019622
3379430.000,1245.409375
3379440.000,1192.473325
3379450.000,1141.451033
3379460.000,1092.617041
3379470.000,1046.283960
3379480.000,1002.804373
3379490.000,962.570577
3379500.000,926.010901
3379510.000,893.581143
3379520.000,865.749760
3379530.000,842.976015
3379540.000,825.681586
3379550.000,814.218139
3379560.000,808.835395
3379570.000,809.655710
3379580.000,816.660767
3379590.000,829.693620
3379600.000,848.475591
3379610.000,872.633963
3379620.000,901.734579
3379630.000,935.313582
3379640.000,972.904241
3379650.000,1014.056965
3379660.000,1058.352372
3379670.000,1105.408455
3379680.000,1154.883231
3379690.000,1206.474340
3379700.000,1259.916748
3379710.000,1314.979465
3379720.000,1371.461866
3379725.377,1402.356259
3420158.455,1402.246442
3420168.000,1351.038763
3420178.000,1298.955458
3420188.000,1248.673687
3420198.000,1200.425214
3420208.000,1154.470096
3420218.000,1111.097729
3420228.000,1070.626517
3420238.000,1033.401461
3420248.000,999.788893
3420258.000,970.167580
3420268.000,944.915674
3420278.000,924.393489
3420288.000,908.923063
3420298.000,898.766307
3420308.000,894.104715
3420318.000,895.023925
3420328.000,901.506032
3420338.000,913.431161
3420348.000,930.588087
3420358.000,952.691658
3420368.000,979.403985
3420378.000,1010.356100
3420388.000,1045.167496
3420398.000,1083.461982
3420408.000,1124.879270
3420418.000,1169.082621
3420428.000,1215.763021
3420438.000,1264.640806
3420448.000,1315.465455
3420458.000,1368.014208
3420466.267,1412.617776
3464272.837,1412.055280
3464282.000,1367.476259
3464292.000,1320.675549
3464302.000,1276.019895
3464312.000,1233.748105
